transcrip_name,Regular.earlylog.1,Regular.earlylog.2,Regular.earlylog.3,Regular.midlog.1,Regular.midlog.2,Regular.midlog.3,Regular.latelog.1,Regular.latelog.2,Regular.latelog.3,Regular.stationary.1,Regular.stationary.2,Regular.stationary.3,Cysteine.inhibition.earlylog.1,Cysteine.inhibition.earlylog.2,Cysteine.inhibition.earlylog.3,Cysteine.inhibition.midlog.1,Cysteine.inhibition.midlog.2,Cysteine.inhibition.midlog.3,Cysteine.inhibition.latelog.1,Cysteine.inhibition.latelog.2,Cysteine.inhibition.latelog.3,Cysteine.inhibition.stationary.1,Cysteine.inhibition.stationary.2,Cysteine.inhibition.stationary.3,Sulfide.inhibition.earlylog.1,Sulfide.inhibition.earlylog.2,Sulfide.inhibition.earlylog.3,Sulfide.inhibition.midlog.1,Sulfide.inhibition.midlog.2,Sulfide.inhibition.midlog.3,Sulfide.inhibition.latelog.1,Sulfide.inhibition.latelog.2,Sulfide.inhibition.latelog.3,Sulfide.inhibition.stationary.1,Sulfide.inhibition.stationary.2,Sulfide.inhibition.stationary.3,Cysteine.injection.midlog.10hours.1,Cysteine.injection.midlog.10hours.2,Cysteine.injection.midlog.10hours.3,Cysteine.injection.midlog.23hours.1,Sulfide.injection.midlog.23hours.2,Sulfide.injection.midlog.23hours.3,Sulfide.injection.midlog.23hours.1,Sulfide.injection.midlog.10hours.2,Sulfide.injection.midlog.10hours.3,Sulfide.injection.midlog.10hours.1,Cysteine.injection.midlog.23hours.2,Cysteine.injection.midlog.23hours.3
Ga0242637_11129,8.877132626,8.74831867,8.802428687,9.26213093,9.1338371,9.314348837999999,9.757711084,9.795360696,9.803266042,10.44041085,12.19192628,11.28794558,9.057829411,8.98786371,8.881904205,8.566407986,7.9779174589999995,7.508854818,6.165911317999999,6.43677346,5.996681476,7.271320808,6.318150223,6.745491948,8.801626036,8.987763815,8.942877228,8.629676199,8.453076816,8.336379126,10.99243648,11.44175794,10.45011329,9.891194331,10.43473652,10.51628113,9.156209882,9.532546108,8.895284802,9.370643512000001,9.783364434,9.722683266,9.834128123,8.700782319,8.805455732999999,8.845966595,9.102904895,9.503851733
Ga0242637_111290,6.430615562000001,6.3823350670000005,6.250854297,5.741580793,5.894779528,5.96699286,6.130898437000001,5.98773869,6.238134046,6.160561775,5.630544265,5.433484136000001,7.022106689,6.929161419,7.103401978,5.6217700520000005,6.0773473860000005,5.442924252999999,4.103569772,3.942535777,3.9413868460000003,5.094429967,3.7987871739999997,4.24518793,6.673955573,6.584822459,6.894607038999999,5.450910518,5.638247326,5.773543117999999,5.614698535,5.658588847000001,5.882929632000001,6.677859278,6.482121393,6.18467128,6.900325658,7.969264771000001,6.720557178,6.6508413310000005,6.474626088,6.3927792210000005,6.543593774,6.640175935,6.620656288999999,6.618590199,6.452022828,6.178165077
Ga0242637_111291,6.584989301,6.590251801,6.580601691,5.8144227,5.894779528,6.24148185,6.130898437000001,5.713942175,6.070517943,6.555678718999999,6.197054432000001,5.36332174,7.603890144,7.525937595,7.51299185,6.187109631,6.132970042999999,6.086995849,4.834070366000001,4.47713225,3.8028251330000002,5.0133739969999995,4.470928413999999,4.845648752,6.650078818,7.143949516,7.209236527000001,5.995235512000001,6.066362448,6.300595808,5.918146994,5.899744585,6.070920132,7.2280150679999995,6.961558734,6.64640051,6.437684056,7.422538112000001,6.766073217000001,6.730321245,6.449660959,6.414785426,6.543593774,6.490193576,6.566864648999999,6.453734663,6.63109689,6.936915806
Ga0242637_111292,5.920178385,5.967399061,5.8615688079999995,5.429665733999999,5.770785618,5.689743465,5.41562481,5.60965673,5.200592728999999,6.125146622000001,5.787107708,5.433484136000001,7.0938052439999995,6.664261972,6.889130056,5.93213082,5.76139589,5.442924252999999,4.555764506,4.067851648,2.653701924,4.257192719,3.7987871739999997,3.390490989,6.550401957999999,6.692680542000001,6.432087506,5.843389882,5.324007009,5.56276213,5.290825408,5.122949492,5.411353576000001,6.908379159,6.482121393,5.807821654,6.097225568,6.421034542999999,6.39793398,6.226187843,5.905061516,6.098503088999999,6.0080859779999995,6.069412979,6.228573506,5.782109659,6.295484655,6.390139383999999
Ga0242637_111293,7.463830672,7.5782526279999995,7.240365497000001,7.276885478,7.131072648,7.573940835,7.671723259,7.637577111000001,7.49356723,7.48325073,7.083661257999999,7.02251506,8.106582269,8.381691472,8.295240465,7.120624715,6.995728027999999,6.896956441,5.952760852999999,5.363454685,5.695750143,6.155449891,6.166412467000001,6.265172641,8.153088311,8.147862198,8.432216835,7.61770242,7.434489171,7.40587083,6.663243297999999,6.657935912,7.236958876,8.181472449,7.7145149989999995,7.571013849,7.586740087000001,8.045233187000001,8.095532002999999,8.198946452000001,7.849805467,7.588102011,7.798246267000001,7.6739626329999995,7.301956592000001,7.642033844,7.977113517,8.275637638
Ga0242637_111294,6.502844646000001,6.611602823999999,6.391947107000001,6.187506394,6.275127016,6.386590438,6.456959832999999,6.3133880179999995,6.202539906,6.670560655,6.006675467000001,6.038399332000001,7.327360566,7.346399152999999,7.444202325,6.352437029,6.151042181,5.7275263039999995,5.398451337999999,4.71973642,4.987490939,4.632374016,5.06529812,5.202656485,7.444117518,7.348953677999999,7.269776471,6.722546896,5.9664109860000005,6.334135596,5.816996737,5.710180182,5.9611066070000005,7.4894684410000005,6.981805377000001,6.54871191,8.504682213999999,9.646670272,6.561828564,6.9783253720000005,6.703001936000001,6.324664655,6.965071762000001,6.93622799,7.486967624,7.072819981,7.077872535,6.919966869
Ga0242637_111295,7.12282845,7.031433598,7.247801772000001,7.6972720589999994,7.82832164,7.862241965,7.424805107,7.632286067000001,7.262885316,6.1429633710000004,5.597064109,5.992826981,8.119516866,7.77798923,7.719640401,7.49495429,7.324592891,6.962163197000001,5.66766739,3.942535777,4.475808083,4.105023658,4.109167166000001,4.577747215,8.029106883999999,7.79339193,7.936034441,7.868045031,7.471335272,7.722729738,7.176334751000001,6.931414317000001,7.260276941,7.314121274,6.8990532479999995,6.933467245,8.182208989,7.982207333,8.198639313,9.457785866,8.011874528,7.597740665,7.909692476,7.641520806,7.442892986,7.658346193,9.159065686,9.753692262000001
Ga0242637_111296,5.898883959,5.8642331620000006,5.918747099,6.145840992999999,6.499659658,6.69081805,6.130898437000001,6.0042588189999995,6.00999571,5.05635864,5.25404949,4.7960525910000005,6.907389276,6.255982015,6.589069072000001,6.299413316,6.351839581,6.554298041,5.218180433000001,3.4707135389999997,3.8028251330000002,4.51831327,4.109167166000001,4.577747215,6.8727028279999995,6.850026807000001,6.71956053,6.523203402999999,6.204339683,6.39895528,5.975579241,5.735294446,5.902877171,6.152672289,5.975869282000001,5.792344933,7.215019439,6.902018501000001,7.247219808,7.817750045,6.31788877,6.125463892000001,6.500371027999999,6.2670219220000005,6.1205945879999994,5.8406552970000005,7.418403562000001,7.914387389
Ga0242637_111297,7.934603992,7.953018816,8.084876387000001,8.306470067000001,8.451939977,8.391729705,8.084564646,8.144432952,8.253010678999999,7.273245809,7.071574155,7.120917585,8.863955199,8.458160941000001,8.592757718,8.400380874,8.487511987000001,8.440199804,8.388188391,7.285317455,7.446649796,7.200583786,6.901929214,7.0008682339999995,8.481760786,8.507876158,8.603218595,8.100500133999999,8.088326848,8.432255675,7.951314779,7.805564697,8.105162644,8.134926913,7.978950457000001,8.054193223,9.201479492999999,9.528140882999999,9.225375261,9.73303411,8.604161912999999,8.630021438,8.918361548,8.372215147,8.27105422,8.223615118,9.60909966,9.933213796
Ga0242637_111298,7.614716262000001,7.610396206,7.83636568,8.31587397,8.207736369,8.257735197,8.109728162,8.148144398,8.172671744,7.351806055,7.16554577,6.816033568,8.174263863,7.943429052999999,7.95841598,8.583113917999999,8.95340689,8.981410704,9.678571604,9.536165362,9.349513752,9.509714822000001,9.434742031,9.25369229,7.825858466000001,8.101694655,8.08782004,7.714406071,7.570891734,7.849717639,7.827171406000001,7.81145778,7.857654816,8.005575841,7.513717647000001,7.879110215,9.210365407000001,9.174987521,9.158745929,9.711184362000001,8.847838778,8.707720568,8.872545805,8.132634015,8.014279426,8.356167059,9.611469507999999,9.939529991
Ga0242637_111299,5.920178385,5.7336607939999995,5.652586326000001,6.073594029,6.259857714,5.983700409,5.799848765,5.63113131,5.494812156,5.2342578269999995,5.816465234,6.266065182999999,5.896045455,5.420737316,6.04735343,4.389752078,3.979426665,4.1660756469999995,5.2654368069999995,4.988943819,4.790629011,3.9332210489999997,4.109167166000001,4.845648752,4.857950788999999,5.375044513,5.289095496,5.820322182000001,5.762836374,6.195007635,5.918146994,5.520822417000001,5.518944177000001,5.775870232999999,6.1292320160000004,6.160800168,5.540984152,5.25189535,4.236306217,4.545835038,5.146328175,5.862371464,5.085476312,5.395190985,6.4528445229999996,5.8406552970000005,4.602649512,4.252491295
Ga0242637_1113,1.764951351,1.764951351,2.725182339,1.764951351,1.764951351,2.426167481,1.764951351,2.693612905,1.764951351,2.485405011,2.58606159,2.545388166,2.4697179680000003,2.350359106,2.64618703,2.697953195,1.764951351,1.764951351,1.764951351,1.764951351,1.764951351,3.208116214,1.764951351,1.764951351,2.473778066,1.764951351,2.7960011330000003,3.196494403,2.434624694,1.764951351,1.764951351,1.764951351,2.747370773,1.764951351,2.78199892,1.764951351,3.19781202,3.662028972,2.974604675,3.52051745,2.713663973,1.764951351,1.764951351,1.764951351,1.764951351,2.4396198080000002,3.7713112289999997,2.685057094
Ga0242637_11130,7.1767666839999995,6.966663631,7.284418297,7.474620292000001,7.599211319,7.465409016000001,7.342262256000001,7.130081982,7.11779853,7.32089385,7.24302656,7.407496925,7.43478096,7.356427236,7.28385165,7.058230551,7.401950116,7.272334487,6.307282713999999,6.43677346,6.245292997000001,5.37897011,4.919580587,5.680529589,7.000899692999999,7.225179196,7.164381771,6.852971737000001,6.674005457000001,6.821545624,6.651566065,6.269445075,6.414086646,7.437297012999999,7.683960867000001,7.511028611,8.217900238,7.847237317,7.3920831510000005,7.398762882000001,7.820930477999999,7.811619916000001,8.01314056,7.276305848,6.991043112000001,7.37879419,7.532886292000001,7.600303615
Ga0242637_111300,7.985844944,8.046037116,7.755228547000001,7.513291167999999,7.635099893,7.659397407999999,7.311598419,7.358771302999999,7.508194229,7.046362206,7.059384797000001,7.3545591120000005,7.227312863,7.800196514,7.444202325,6.758010548,6.733643871,6.78812356,6.797026275,6.43677346,6.52137848,5.37897011,5.197383578999999,5.8900235279999995,7.186548735,7.400727739,7.020777669,7.590780566,7.570891734,7.63139925,6.888838698,6.99496906,7.3997942320000005,6.908379159,7.304664604,6.981883888,7.284016434,7.081211592000001,6.145557275,5.292467671,7.089610639,7.288171693,6.965071762000001,7.397842354,7.472425286,7.3589671789999995,5.534437141000001,5.449890901
Ga0242637_111301,12.12132275,12.12806149,12.12157766,11.65422393,11.64093737,11.61561516,11.64642369,11.65963597,11.62558966,11.97829024,12.07766926,12.10692993,12.07056456,12.08439659,12.12212847,11.83913771,11.91741848,11.96070253,11.95652005,11.57496571,11.60187222,11.12799603,10.95817222,11.23782455,11.92954245,11.92351324,11.85520755,12.43634083,12.42869213,12.29086362,11.65277646,11.75889035,11.54121939,11.87720637,11.82996743,11.65797174,11.1934664,11.62000255,11.31028597,10.96842153,11.42705516,11.32912458,11.43360242,11.92994407,11.97466713,11.83057799,11.24107244,11.01748652
Ga0242637_111302,10.64986485,10.71158262,10.63823365,9.918883743,9.886754294,9.856812248999999,9.709151295,9.75212312,9.677920535,9.953485482,10.01518262,10.29595312,10.53802773,10.69986856,10.551854800000001,9.573147323999999,9.584163096000001,9.362032658,8.519674705,7.014808626000001,7.308046836,6.228496762000001,5.719373603999999,6.2038558429999995,10.19368432,10.34798283,10.19496677,10.96881794,11.06322572,10.86196716,9.450518963,9.621530332999999,9.438470928,9.860718796,10.11457371,9.588014564,9.05131476,9.163671882000001,8.97247989,8.961534889,8.504796282000001,8.390482948999999,8.55685052,9.771268396,9.843352715,9.736388045,9.026821419,9.01070607
Ga0242637_111303,9.392000095,9.407237602999999,9.372468024,9.464511937000001,9.461477212,9.296124508,9.64175274,9.748460806,9.716208539,14.63452028,14.956607199999999,12.96674101,8.861391119,8.887740457,8.982330146,8.994571899,9.154487114,9.580823732,10.58638888,11.30093504,11.22806698,15.43226219,15.20944057,13.9367384,11.51781496,10.87148077,11.77061779,11.66309395,10.48930444,11.71351887,11.06951659,11.18066087,10.81722121,14.87733939,13.58890953,15.39218908,10.63719477,10.81884848,10.4750997,11.07871169,18.22623433,17.41565194,18.22170257,9.658281837999999,9.865774174,9.468465555,10.78287009,11.253779699999999
Ga0242637_111304,9.598666347,9.804470619,9.76322065,10.1111665,10.23246331,10.14943421,10.97575352,11.0598622,10.94072793,12.49321767,13.51252712,12.46046069,9.836579954,9.698856907,9.702907539,10.33651341,10.41664935,10.38630715,9.932011375,9.930282383,9.936354728,12.6553246,12.37647036,11.09872218,10.12829243,9.946912246,10.13581693,10.03549948,9.718568757,10.13753675,12.23097998,12.35026444,11.53486266,12.85534893,12.66543746,13.80248051,11.36043411,11.93404212,11.38687315,12.05299266,14.59922485,14.14496544,15.11251986,10.44466942,10.57605468,10.43655617,11.94560087,12.29181802
Ga0242637_111305,10.84977089,10.91610184,10.88757222,10.81394939,10.79700519,10.68644165,10.73367384,10.62187464,10.71196509,10.39292052,10.24767754,10.27711951,10.61918716,10.77138315,10.63252208,10.23446633,10.35867458,10.45824515,10.02006053,10.03479093,10.10800131,9.201123233999999,9.438052832999999,9.603850021,10.2172082,10.1813606,10.46735357,10.67814602,10.52696914,10.52041956,10.40496108,10.2983031,10.4909129,9.90832417,9.396338908999999,9.683050747000001,9.867715242000001,10.04843994,10.159794300000001,9.192858991,10.68072277,10.70356118,10.88333302,10.81072256,10.76086576,10.86434884,9.366913454,9.05404263
Ga0242637_111306,6.760183736,6.579456316,6.887309524,6.774892775,6.3776980210000005,6.322441609,6.212974506,5.884410158,6.184406567999999,6.62063049,6.304380712,6.495554635,6.468742894,6.255982015,6.72027728,5.224692397,5.531821900000001,5.811059266,6.036445229,6.221345911,6.412707192999999,6.117484336,6.198069137999999,5.8900235279999995,7.743707942,7.831611942,6.905553767000001,7.597558303,7.099931949,6.999143899,6.151941432,6.162641865,5.882929632000001,7.288170711,7.255631594,7.341214495,5.845938526,6.172248402999999,5.81764587,5.741003194,5.146328175,5.65562299,4.8271728110000005,5.859178469,5.876712489,5.287173358,5.117265012,5.5856647520000005
Ga0242637_111307,7.456582292999999,7.424018648,7.232890654,6.8545451239999995,6.781904882999999,7.133288811,6.722589788,6.725184894,6.434961866,6.718816836,6.283547148999999,6.749208058,6.427675267000001,6.614954784,6.729207112,6.403574545,5.917530311,6.018445817000001,5.169295709,5.409719957,5.538577275,5.819219846,5.674972682000001,5.809865286,6.913376835,7.203475815,6.548470468,6.38883245,6.842956986,6.476075542,5.837806122000001,6.431507014,6.088432338,6.584922991,6.267783408,6.637788707,5.650022798999999,6.38244659,6.179637096,5.344228856,5.528438668,5.829920795,5.198829547,6.036444639,5.920349227000001,5.878397296,5.6501581739999995,5.7096443489999995
Ga0242637_111308,11.12523425,11.16311628,11.18094615,10.93787416,10.9807694,11.04500081,11.00717605,11.11304511,11.1066505,10.86265385,10.70796453,10.80008467,10.72451883,10.88003793,10.74124584,10.42256468,10.42778501,10.45096746,10.25448007,10.32743178,10.37274807,9.638998775,9.530902861,9.952044183,10.92399327,10.83314782,10.94524938,10.84687411,10.95360529,10.73925908,10.9773315,10.87435455,11.13504627,10.417707199999999,10.31126431,10.65860868,10.32990719,10.10868636,10.31891021,9.28448825,11.39068188,11.19906841,11.44360659,11.27313953,11.33242088,11.21055999,9.67402672,9.391622091
Ga0242637_111309,5.561794167,5.791084149,5.781598573999999,5.452719867000001,5.127172537,5.209362156,5.48359454,5.323067096,5.087212789,4.852780008,5.630544265,4.948618036,6.169799106,5.891484553,5.673617144,5.224692397,5.291238733999999,4.94510423,4.769522941,5.363454685,5.047435514,6.263673055,7.614296792999999,6.1721872939999995,5.054650004,5.209477206,5.35488028,4.90724903,4.8834896080000005,4.520405555,4.870546616,5.084155163999999,4.653823782,5.415492675,4.781305918999999,4.521587941,5.422921493,5.414567487999999,5.027402438,4.353666799,5.082266081,4.88837244,4.896326773999999,5.169295167,5.063055895,5.315075955,5.117265012,4.459495233999999
Ga0242637_11131,10.67661615,10.46444035,10.70387901,10.60994926,10.57794516,10.69405371,9.974745542,10.19574205,10.40327661,10.28499326,10.08894739,10.23260141,10.99573608,11.17938415,10.62656636,10.88342626,10.76722827,10.37267759,9.499010295,8.723104198,8.908809942000001,7.675059347,7.400068956,7.775722363,9.812311466,9.444454805,10.12181555,8.841437148999999,9.107890856000001,9.462294833,9.164853098,8.819256301,9.613068705,10.43332364,10.64201816,10.14199578,11.6748117,11.57373163,10.96027344,10.7701772,10.30506756,10.27404537,10.2761135,9.988843372,10.40862835,10.56103875,10.73259255,10.78121928
Ga0242637_111310,10.14095279,10.09398943,10.0661791,9.664219585,9.628009351000001,9.711865404,9.772416146,9.782286164,9.666559068,11.39901678,10.41834878,10.39208146,9.965133234,9.990343082999999,10.08723612,10.38018054,10.43055555,10.44202236,10.91968941,9.945962247,10.08520088,9.228035025,7.504855366,8.871282886,10.41768172,10.75514908,10.28671826,10.08455602,10.063273800000001,9.902511244,11.50383038,11.89308413,10.86930774,10.18450313,10.7253758,10.44411291,10.81956254,10.32474208,10.87399594,9.548202771,9.068573393,9.237913285,9.180088757,9.948537542,9.9014818,9.82693916,9.700982325,9.454719803
Ga0242637_111311,8.914633018,8.903350352999999,8.83487048,8.813070902,8.809449029,8.815887404,11.53408883,12.30471523,10.00101939,9.739426385,9.825010669,9.67045883,10.47065345,9.324257188999999,10.5264922,11.37010117,11.67884391,11.74028421,12.26152134,12.65403063,12.435005499999999,13.94077331,13.08559918,13.66761597,10.82295202,10.60811554,10.02608393,13.68697169,11.53057242,11.83139936,10.97849906,11.03845034,13.18450462,10.65692361,11.13520863,11.59382209,12.46635069,13.59835979,13.62353769,15.27073293,14.09834189,9.050645571,10.20731728,10.44701722,10.44072019,12.01864468,14.97511296,15.55622027
Ga0242637_111312,9.271234312,9.440389641,9.251975209,9.461690874,9.446410853,9.586597716,9.767907456,9.831582099,9.711477742000001,9.272757123,10.5073541,10.02955855,9.488365205,9.604232108,9.599675637,9.353816058,9.482809317000001,9.595566243,8.873644882,8.309662011,8.343810636,7.858509295,7.800773156,7.944251647000001,9.241438692000001,9.293493466000001,9.431363349,9.000718298999999,9.271724248,9.281043149,10.56118636,10.72628712,10.05860772,9.376411993,10.07274341,10.15260176,9.583019977000001,9.868482836,9.793271573,10.22274599,9.974622845,9.584133345,9.974803348,9.955150603,9.539503814,9.707945479,10.08550281,10.30011973
